gene_id	gene_name	transcript_id	transcript_name	chrom_gtf	chrom_fasta	strand	tis_genomic_pos	window_start_1based	window_end_1based	bed_start_0based	bed_end	upstream	downstream	window_length
ENSG00000144331	ZNF385B	ENST00000410066	ZNF385B-204	2	2	-	179769800	179769301	179770300	179769300	179770300	500	500	1000
ENSG00000138443	ABI2	ENST00000261018	ABI2-203	2	2	+	203328515	203328015	203329014	203328014	203329014	500	500	1000
ENSG00000153107	ANAPC1	ENST00000341068	ANAPC1-201	2	2	-	111880825	111880326	111881325	111880325	111881325	500	500	1000
ENSG00000135636	DYSF	ENST00000410020	DYSF-208	2	2	+	71466843	71466343	71467342	71466342	71467342	500	500	1000
ENSG00000144589	STK11IP	ENST00000456909	STK11IP-204	2	2	+	219598120	219597620	219598619	219597619	219598619	500	500	1000
ENSG00000163449	TMEM169	ENST00000437356	TMEM169-204	2	2	+	216095964	216095464	216096463	216095463	216096463	500	500	1000
ENSG00000136541	ERMN	ENST00000410096	ERMN-205	2	2	-	157325642	157325143	157326142	157325142	157326142	500	500	1000
ENSG00000118965	WDR35	ENST00000281405	WDR35-201	2	2	-	19990015	19989516	19990515	19989515	19990515	500	500	1000
ENSG00000136682	ZNG1B	ENST00000259199	ZNG1B-201	2	2	+	113437869	113437369	113438368	113437368	113438368	500	500	1000
ENSG00000135919	SERPINE2	ENST00000409304	SERPINE2-202	2	2	-	224001900	224001401	224002400	224001400	224002400	500	500	1000
ENSG00000115414	FN1	ENST00000354785	FN1-203	2	2	-	215435802	215435303	215436302	215435302	215436302	500	500	1000
ENSG00000125551	PLGLB2	ENST00000359481	PLGLB2-201	2	2	+	87748154	87747654	87748653	87747653	87748653	500	500	1000
ENSG00000152133	GPATCH11	ENST00000674370	GPATCH11-203	2	2	+	37088382	37087882	37088881	37087881	37088881	500	500	1000
ENSG00000241399	CD302	ENST00000259053	CD302-201	2	2	-	159798198	159797699	159798698	159797698	159798698	500	500	1000
ENSG00000119185	ITGB1BP1	ENST00000355346	ITGB1BP1-202	2	2	-	9418697	9418198	9419197	9418197	9419197	500	500	1000
ENSG00000035141	FAM136A	ENST00000430566	FAM136A-202	2	2	-	70302011	70301512	70302511	70301511	70302511	500	500	1000
ENSG00000186684	CYP27C1	ENST00000664447	CYP27C1-203	2	2	-	127220270	127219771	127220770	127219770	127220770	500	500	1000
ENSG00000119778	ATAD2B	ENST00000238789	ATAD2B-201	2	2	-	23926770	23926271	23927270	23926270	23927270	500	500	1000
ENSG00000115486	GGCX	ENST00000233838	GGCX-201	2	2	-	85561428	85560929	85561928	85560928	85561928	500	500	1000
ENSG00000163464	CXCR1	ENST00000295683	CXCR1-201	2	2	-	218165211	218164712	218165711	218164711	218165711	500	500	1000
ENSG00000136542	GALNT5	ENST00000259056	GALNT5-201	2	2	+	157258083	157257583	157258582	157257582	157258582	500	500	1000
ENSG00000162929	SANBR	ENST00000402291	SANBR-202	2	2	+	61070351	61069851	61070850	61069850	61070850	500	500	1000
ENSG00000081320	STK17B	ENST00000263955	STK17B-201	2	2	-	196163383	196162884	196163883	196162883	196163883	500	500	1000
ENSG00000144580	CNOT9	ENST00000273064	CNOT9-201	2	2	+	218568955	218568455	218569454	218568454	218569454	500	500	1000
ENSG00000159374	M1AP	ENST00000421985	M1AP-203	2	2	-	74640275	74639776	74640775	74639775	74640775	500	500	1000
ENSG00000213901	SLC23A3	ENST00000409878	SLC23A3-203	2	2	-	219169984	219169485	219170484	219169484	219170484	500	500	1000
ENSG00000003137	CYP26B1	ENST00000001146	CYP26B1-201	2	2	-	72147834	72147335	72148334	72147334	72148334	500	500	1000
ENSG00000155755	TMEM237	ENST00000409883	TMEM237-203	2	2	-	201643400	201642901	201643900	201642900	201643900	500	500	1000
ENSG00000243667	DNAAF10	ENST00000295121	DNAAF10-201	2	2	-	68157443	68156944	68157943	68156943	68157943	500	500	1000
ENSG00000156973	PDE6D	ENST00000287600	PDE6D-201	2	2	-	231781114	231780615	231781614	231780614	231781614	500	500	1000
ENSG00000187231	SESTD1	ENST00000428443	SESTD1-203	2	2	-	179191841	179191342	179192341	179191341	179192341	500	500	1000
ENSG00000077044	DGKD	ENST00000264057	DGKD-201	2	2	+	233354519	233354019	233355018	233354018	233355018	500	500	1000
ENSG00000228474	OST4	ENST00000456793	OST4-203	2	2	-	27071462	27070963	27071962	27070962	27071962	500	500	1000
ENSG00000135976	ANKRD36	ENST00000420699	ANKRD36-201	2	2	+	97113740	97113240	97114239	97113239	97114239	500	500	1000
ENSG00000136531	SCN2A	ENST00000375437	SCN2A-202	2	2	+	165295824	165295324	165296323	165295323	165296323	500	500	1000
ENSG00000084090	STARD7	ENST00000337288	STARD7-201	2	2	-	96208434	96207935	96208934	96207934	96208934	500	500	1000
ENSG00000178602	OTOS	ENST00000319460	OTOS-201	2	2	-	240140326	240139827	240140826	240139826	240140826	500	500	1000
ENSG00000075292	ZNF638	ENST00000264447	ZNF638-201	2	2	+	71348955	71348455	71349454	71348454	71349454	500	500	1000
ENSG00000034510	TMSB10	ENST00000233143	TMSB10-201	2	2	+	84906018	84905518	84906517	84905517	84906517	500	500	1000
ENSG00000169967	MAP3K2	ENST00000682094	MAP3K2-203	2	2	-	127343129	127342630	127343629	127342629	127343629	500	500	1000
ENSG00000138085	ATRAID	ENST00000380171	ATRAID-201	2	2	+	27212369	27211869	27212868	27211868	27212868	500	500	1000
ENSG00000169994	MYO7B	ENST00000409816	MYO7B-202	2	2	+	127559723	127559223	127560222	127559222	127560222	500	500	1000
ENSG00000143942	CHAC2	ENST00000295304	CHAC2-201	2	2	+	53767887	53767387	53768386	53767386	53768386	500	500	1000
ENSG00000144119	C1QL2	ENST00000272520	C1QL2-201	2	2	-	119158269	119157770	119158769	119157769	119158769	500	500	1000
ENSG00000163516	ANKZF1	ENST00000323348	ANKZF1-201	2	2	+	219230258	219229758	219230757	219229757	219230757	500	500	1000
ENSG00000114956	DGUOK	ENST00000264093	DGUOK-201	2	2	+	73926911	73926411	73927410	73926410	73927410	500	500	1000
ENSG00000154479	CFAP210	ENST00000447353	CFAP210-203	2	2	-	169694327	169693828	169694827	169693827	169694827	500	500	1000
ENSG00000135912	TTLL4	ENST00000392102	TTLL4-201	2	2	+	218737677	218737177	218738176	218737176	218738176	500	500	1000
ENSG00000178171	AMER3	ENST00000321420	AMER3-201	2	2	+	130762073	130761573	130762572	130761572	130762572	500	500	1000
ENSG00000124380	SNRNP27	ENST00000244227	SNRNP27-201	2	2	+	69893985	69893485	69894484	69893484	69894484	500	500	1000
ENSG00000081052	COL4A4	ENST00000396625	COL4A4-201	2	2	-	227147483	227146984	227147983	227146983	227147983	500	500	1000
ENSG00000170485	NPAS2	ENST00000335681	NPAS2-201	2	2	+	100904755	100904255	100905254	100904254	100905254	500	500	1000
ENSG00000114942	EEF1B2	ENST00000392222	EEF1B2-202	2	2	+	206159980	206159480	206160479	206159479	206160479	500	500	1000
ENSG00000115325	DOK1	ENST00000233668	DOK1-201	2	2	+	74554755	74554255	74555254	74554254	74555254	500	500	1000
ENSG00000170802	FOXN2	ENST00000340553	FOXN2-201	2	2	+	48346215	48345715	48346714	48345714	48346714	500	500	1000
ENSG00000196208	GREB1	ENST00000381486	GREB1-204	2	2	+	11556615	11556115	11557114	11556114	11557114	500	500	1000
ENSG00000115073	ACTR1B	ENST00000289228	ACTR1B-201	2	2	-	97663890	97663391	97664390	97663390	97664390	500	500	1000
ENSG00000185176	AQP12B	ENST00000407834	AQP12B-201	2	2	-	240682837	240682338	240683337	240682337	240683337	500	500	1000
ENSG00000077232	DNAJC10	ENST00000264065	DNAJC10-201	2	2	+	182718087	182717587	182718586	182717586	182718586	500	500	1000
ENSG00000163012	ZSWIM2	ENST00000295131	ZSWIM2-201	2	2	-	186849130	186848631	186849630	186848630	186849630	500	500	1000
ENSG00000182177	ASB18	ENST00000409749	ASB18-201	2	2	-	236264345	236263846	236264845	236263845	236264845	500	500	1000
ENSG00000115541	HSPE1	ENST00000233893	HSPE1-201	2	2	+	197500437	197499937	197500936	197499936	197500936	500	500	1000
ENSG00000115425	PECR	ENST00000265322	PECR-201	2	2	-	216081741	216081242	216082241	216081241	216082241	500	500	1000
ENSG00000115827	DCAF17	ENST00000375255	DCAF17-202	2	2	+	171434578	171434078	171435077	171434077	171435077	500	500	1000
ENSG00000188042	ARL4C	ENST00000339728	ARL4C-201	2	2	-	234496586	234496087	234497086	234496086	234497086	500	500	1000
ENSG00000163600	ICOS	ENST00000316386	ICOS-201	2	2	+	203936815	203936315	203937314	203936314	203937314	500	500	1000
ENSG00000115556	PLCD4	ENST00000450993	PLCD4-206	2	2	+	218615740	218615240	218616239	218615239	218616239	500	500	1000
ENSG00000123609	NMI	ENST00000243346	NMI-201	2	2	-	151282948	151282449	151283448	151282448	151283448	500	500	1000
ENSG00000123607	TTC21B	ENST00000243344	TTC21B-201	2	2	-	165953705	165953206	165954205	165953205	165954205	500	500	1000
ENSG00000115685	PPP1R7	ENST00000234038	PPP1R7-201	2	2	+	241150496	241149996	241150995	241149995	241150995	500	500	1000
ENSG00000144115	THNSL2	ENST00000674334	THNSL2-213	2	2	+	88173151	88172651	88173650	88172650	88173650	500	500	1000
ENSG00000134323	MYCN	ENST00000281043	MYCN-201	2	2	+	15942065	15941565	15942564	15941564	15942564	500	500	1000
ENSG00000183054	RGPD6	ENST00000329516	RGPD6-201	2	2	-	110577024	110576525	110577524	110576524	110577524	500	500	1000
ENSG00000197635	DPP4	ENST00000360534	DPP4-201	2	2	-	162073981	162073482	162074481	162073481	162074481	500	500	1000
ENSG00000136698	CFC1	ENST00000259216	CFC1-201	2	2	-	130599287	130598788	130599787	130598787	130599787	500	500	1000
ENSG00000188760	TMEM198	ENST00000373883	TMEM198-202	2	2	+	219544728	219544228	219545227	219544227	219545227	500	500	1000
ENSG00000042445	RETSAT	ENST00000295802	RETSAT-201	2	2	-	85354507	85354008	85355007	85354007	85355007	500	500	1000
ENSG00000115598	IL1RL2	ENST00000264257	IL1RL2-201	2	2	+	102187868	102187368	102188367	102187367	102188367	500	500	1000
ENSG00000152147	GEMIN6	ENST00000281950	GEMIN6-201	2	2	+	38778991	38778491	38779490	38778490	38779490	500	500	1000
ENSG00000115904	SOS1	ENST00000402219	SOS1-202	2	2	-	39120422	39119923	39120922	39119922	39120922	500	500	1000
ENSG00000123636	BAZ2B	ENST00000392783	BAZ2B-203	2	2	-	159478719	159478220	159479219	159478219	159479219	500	500	1000
ENSG00000128656	CHN1	ENST00000409900	CHN1-205	2	2	-	175004912	175004413	175005412	175004412	175005412	500	500	1000
ENSG00000115963	RND3	ENST00000263895	RND3-201	2	2	-	150487417	150486918	150487917	150486917	150487917	500	500	1000
ENSG00000162924	REL	ENST00000394479	REL-202	2	2	+	60881841	60881341	60882340	60881340	60882340	500	500	1000
ENSG00000142330	CAPN10	ENST00000391984	CAPN10-207	2	2	+	240586912	240586412	240587411	240586411	240587411	500	500	1000
ENSG00000162994	CLHC1	ENST00000401408	CLHC1-201	2	2	-	55222411	55221912	55222911	55221911	55222911	500	500	1000
ENSG00000152291	TGOLN2	ENST00000377386	TGOLN2-201	2	2	-	85327962	85327463	85328462	85327462	85328462	500	500	1000
ENSG00000123610	TNFAIP6	ENST00000243347	TNFAIP6-201	2	2	+	151357667	151357167	151358166	151357166	151358166	500	500	1000
ENSG00000115145	STAM2	ENST00000263904	STAM2-201	2	2	-	152175642	152175143	152176142	152175142	152176142	500	500	1000
ENSG00000115607	IL18RAP	ENST00000687160	IL18RAP-205	2	2	+	102423278	102422778	102423777	102422777	102423777	500	500	1000
ENSG00000172954	LCLAT1	ENST00000379509	LCLAT1-203	2	2	+	30525591	30525091	30526090	30525090	30526090	500	500	1000
ENSG00000055917	PUM2	ENST00000361078	PUM2-201	2	2	-	20327360	20326861	20327860	20326860	20327860	500	500	1000
ENSG00000085449	WDFY1	ENST00000233055	WDFY1-201	2	2	-	223945284	223944785	223945784	223944784	223945784	500	500	1000
ENSG00000188738	FSIP2	ENST00000424728	FSIP2-202	2	2	+	185738895	185738395	185739394	185738394	185739394	500	500	1000
ENSG00000135926	TMBIM1	ENST00000258412	TMBIM1-201	2	2	-	218282141	218281642	218282641	218281641	218282641	500	500	1000
ENSG00000138375	SMARCAL1	ENST00000357276	SMARCAL1-201	2	2	+	216414705	216414205	216415204	216414204	216415204	500	500	1000
ENSG00000136560	TANK	ENST00000392749	TANK-202	2	2	+	161179663	161179163	161180162	161179162	161180162	500	500	1000
ENSG00000176946	THAP4	ENST00000407315	THAP4-204	2	2	-	241637017	241636518	241637517	241636517	241637517	500	500	1000
ENSG00000138430	OLA1	ENST00000284719	OLA1-201	2	2	-	174246815	174246316	174247315	174246315	174247315	500	500	1000
ENSG00000188177	ZC3H6	ENST00000409871	ZC3H6-201	2	2	+	112275995	112275495	112276494	112275494	112276494	500	500	1000
ENSG00000071051	NCK2	ENST00000233154	NCK2-201	2	2	+	105855064	105854564	105855563	105854563	105855563	500	500	1000
ENSG00000132330	SCLY	ENST00000254663	SCLY-201	2	2	+	238061055	238060555	238061554	238060554	238061554	500	500	1000
ENSG00000256977	LIMS3	ENST00000480744	LIMS3-203	2	2	+	109898729	109898229	109899228	109898228	109899228	500	500	1000
ENSG00000144369	FAM171B	ENST00000304698	FAM171B-201	2	2	+	186694174	186693674	186694673	186693673	186694673	500	500	1000
ENSG00000204335	SP5	ENST00000375281	SP5-201	2	2	+	170715513	170715013	170716012	170715012	170716012	500	500	1000
ENSG00000158125	XDH	ENST00000379416	XDH-201	2	2	-	31414666	31414167	31415166	31414166	31415166	500	500	1000
ENSG00000184611	KCNH7	ENST00000332142	KCNH7-202	2	2	-	162838518	162838019	162839018	162838018	162839018	500	500	1000
ENSG00000144035	NAT8	ENST00000272425	NAT8-201	2	2	-	73641628	73641129	73642128	73641128	73642128	500	500	1000
ENSG00000144355	DLX1	ENST00000361725	DLX1-203	2	2	+	172085678	172085178	172086177	172085177	172086177	500	500	1000
ENSG00000144426	NBEAL1	ENST00000683969	NBEAL1-222	2	2	+	203016385	203015885	203016884	203015884	203016884	500	500	1000
ENSG00000003393	ALS2	ENST00000264276	ALS2-201	2	2	-	201768885	201768386	201769385	201768385	201769385	500	500	1000
ENSG00000014641	MDH1	ENST00000233114	MDH1-201	2	2	+	63589044	63588544	63589543	63588543	63589543	500	500	1000
ENSG00000136731	UGGT1	ENST00000259253	UGGT1-201	2	2	+	128091358	128090858	128091857	128090857	128091857	500	500	1000
ENSG00000128652	HOXD3	ENST00000683222	HOXD3-205	2	2	+	176169115	176168615	176169614	176168614	176169614	500	500	1000
ENSG00000082258	CCNT2	ENST00000264157	CCNT2-201	2	2	+	134918855	134918355	134919354	134918354	134919354	500	500	1000
ENSG00000116062	MSH6	ENST00000234420	MSH6-201	2	2	+	47783234	47782734	47783733	47782733	47783733	500	500	1000
ENSG00000182551	ADI1	ENST00000327435	ADI1-201	2	2	-	3519487	3518988	3519987	3518987	3519987	500	500	1000
ENSG00000151779	NBAS	ENST00000281513	NBAS-201	2	2	-	15561304	15560805	15561804	15560804	15561804	500	500	1000
ENSG00000162992	NEUROD1	ENST00000295108	NEUROD1-201	2	2	-	181678860	181678361	181679360	181678360	181679360	500	500	1000
ENSG00000118004	COLEC11	ENST00000349077	COLEC11-202	2	2	+	3604341	3603841	3604840	3603840	3604840	500	500	1000
ENSG00000132326	PER2	ENST00000254657	PER2-201	2	2	-	238277936	238277437	238278436	238277436	238278436	500	500	1000
ENSG00000163510	CWC22	ENST00000410053	CWC22-202	2	2	-	179993341	179992842	179993841	179992841	179993841	500	500	1000
ENSG00000186889	TMEM17	ENST00000335390	TMEM17-201	2	2	-	62506129	62505630	62506629	62505629	62506629	500	500	1000
ENSG00000136689	IL1RN	ENST00000409930	IL1RN-205	2	2	+	113127625	113127125	113128124	113127124	113128124	500	500	1000
ENSG00000186281	GPAT2	ENST00000434632	GPAT2-202	2	2	-	96032359	96031860	96032859	96031859	96032859	500	500	1000
ENSG00000259916	AQP7B	ENST00000561882	AQP7B-201	2	2	+	94588522	94588022	94589021	94588021	94589021	500	500	1000
ENSG00000163793	DNAJC5G	ENST00000296097	DNAJC5G-201	2	2	+	27276729	27276229	27277228	27276228	27277228	500	500	1000
ENSG00000115159	GPD2	ENST00000438166	GPD2-207	2	2	+	156476106	156475606	156476605	156475605	156476605	500	500	1000
ENSG00000182389	CACNB4	ENST00000539935	CACNB4-210	2	2	-	152099011	152098512	152099511	152098511	152099511	500	500	1000
ENSG00000205111	CDKL4	ENST00000451199	CDKL4-204	2	2	-	39229532	39229033	39230032	39229032	39230032	500	500	1000
ENSG00000214711	CAPN14	ENST00000403897	CAPN14-202	2	2	-	31205447	31204948	31205947	31204947	31205947	500	500	1000
ENSG00000144191	CNGA3	ENST00000272602	CNGA3-201	2	2	+	98369976	98369476	98370475	98369475	98370475	500	500	1000
ENSG00000173744	AGFG1	ENST00000310078	AGFG1-201	2	2	+	227472422	227471922	227472921	227471921	227472921	500	500	1000
ENSG00000175874	CREG2	ENST00000324768	CREG2-201	2	2	-	101387457	101386958	101387957	101386957	101387957	500	500	1000
ENSG00000135945	REV1	ENST00000258428	REV1-201	2	2	-	99464975	99464476	99465475	99464475	99465475	500	500	1000
ENSG00000144034	TPRKB	ENST00000272424	TPRKB-201	2	2	-	73734569	73734070	73735069	73734069	73735069	500	500	1000
ENSG00000135966	TGFBRAP1	ENST00000393359	TGFBRAP1-201	2	2	-	105308301	105307802	105308801	105307801	105308801	500	500	1000
ENSG00000018280	SLC11A1	ENST00000233202	SLC11A1-201	2	2	+	218382369	218381869	218382868	218381868	218382868	500	500	1000
ENSG00000123612	ACVR1C	ENST00000243349	ACVR1C-201	2	2	-	157628644	157628145	157629144	157628144	157629144	500	500	1000
ENSG00000152128	TMEM163	ENST00000281924	TMEM163-201	2	2	-	134718935	134718436	134719435	134718435	134719435	500	500	1000
ENSG00000143889	HNRNPLL	ENST00000449105	HNRNPLL-209	2	2	-	38602626	38602127	38603126	38602126	38603126	500	500	1000
ENSG00000169006	NTSR2	ENST00000306928	NTSR2-201	2	2	-	11670129	11669630	11670629	11669629	11670629	500	500	1000
ENSG00000143921	ABCG8	ENST00000272286	ABCG8-201	2	2	+	43839054	43838554	43839553	43838553	43839553	500	500	1000
ENSG00000288702	UGT1A3	ENST00000482026	UGT1A3-201	2	2	+	233729127	233728627	233729626	233728626	233729626	500	500	1000
ENSG00000144043	TEX261	ENST00000272438	TEX261-201	2	2	-	70994757	70994258	70995257	70994257	70995257	500	500	1000
ENSG00000143951	WDPCP	ENST00000272321	WDPCP-201	2	2	-	63588271	63587772	63588771	63587771	63588771	500	500	1000
ENSG00000180871	CXCR2	ENST00000318507	CXCR2-201	2	2	+	218134802	218134302	218135301	218134301	218135301	500	500	1000
ENSG00000135898	GPR55	ENST00000650999	GPR55-206	2	2	-	230910962	230910463	230911462	230910462	230911462	500	500	1000
ENSG00000115421	PAPOLG	ENST00000238714	PAPOLG-201	2	2	+	60756479	60755979	60756978	60755978	60756978	500	500	1000
ENSG00000162949	CAPN13	ENST00000295055	CAPN13-201	2	2	-	30787325	30786826	30787825	30786825	30787825	500	500	1000
ENSG00000158428	CATIP	ENST00000289388	CATIP-201	2	2	+	218356885	218356385	218357384	218356384	218357384	500	500	1000
ENSG00000163481	RNF25	ENST00000295704	RNF25-201	2	2	-	218671970	218671471	218672470	218671470	218672470	500	500	1000
ENSG00000115216	NRBP1	ENST00000379852	NRBP1-203	2	2	+	27433274	27432774	27433773	27432773	27433773	500	500	1000
ENSG00000115084	SLC35F5	ENST00000245680	SLC35F5-201	2	2	-	113756409	113755910	113756909	113755909	113756909	500	500	1000
ENSG00000182263	FIGN	ENST00000333129	FIGN-201	2	2	-	163734927	163734428	163735427	163734427	163735427	500	500	1000
ENSG00000115520	COQ10B	ENST00000263960	COQ10B-201	2	2	+	197453561	197453061	197454060	197453060	197454060	500	500	1000
ENSG00000125633	CCDC93	ENST00000376300	CCDC93-202	2	2	-	118013995	118013496	118014495	118013495	118014495	500	500	1000
ENSG00000250565	ATP6V1E2	ENST00000522587	ATP6V1E2-204	2	2	-	46512711	46512212	46513211	46512211	46513211	500	500	1000
ENSG00000237651	C2orf74	ENST00000432605	C2orf74-203	2	2	+	61162515	61162015	61163014	61162014	61163014	500	500	1000
ENSG00000168890	TMEM150A	ENST00000334462	TMEM150A-202	2	2	-	85601948	85601449	85602448	85601448	85602448	500	500	1000
ENSG00000075886	TUBA3D	ENST00000321253	TUBA3D-201	2	2	+	131476200	131475700	131476699	131475699	131476699	500	500	1000
ENSG00000187123	LYPD6	ENST00000334166	LYPD6-201	2	2	+	149437709	149437209	149438208	149437208	149438208	500	500	1000
ENSG00000183513	COA5	ENST00000328709	COA5-201	2	2	-	98608405	98607906	98608905	98607905	98608905	500	500	1000
ENSG00000153086	ACMSD	ENST00000356140	ACMSD-201	2	2	+	134838683	134838183	134839182	134838182	134839182	500	500	1000
ENSG00000123600	METTL8	ENST00000375258	METTL8-201	2	2	-	171392185	171391686	171392685	171391685	171392685	500	500	1000
ENSG00000138080	EMILIN1	ENST00000380320	EMILIN1-201	2	2	+	27079066	27078566	27079565	27078565	27079565	500	500	1000
ENSG00000168899	VAMP5	ENST00000306384	VAMP5-201	2	2	+	85584491	85583991	85584990	85583990	85584990	500	500	1000
ENSG00000163466	ARPC2	ENST00000315717	ARPC2-202	2	2	+	218217471	218216971	218217970	218216970	218217970	500	500	1000
ENSG00000171865	RNASEH1	ENST00000315212	RNASEH1-201	2	2	-	3558260	3557761	3558760	3557760	3558760	500	500	1000
ENSG00000256671	LIMS4	ENST00000632897	LIMS4-204	2	2	-	110472778	110472279	110473278	110472278	110473278	500	500	1000
ENSG00000182187	CRYGB	ENST00000260988	CRYGB-201	2	2	-	208146120	208145621	208146620	208145620	208146620	500	500	1000
ENSG00000124370	MCEE	ENST00000244217	MCEE-201	2	2	-	71130219	71129720	71130719	71129719	71130719	500	500	1000
ENSG00000114988	LMAN2L	ENST00000264963	LMAN2L-201	2	2	-	96740040	96739541	96740540	96739540	96740540	500	500	1000
